Persona,legislatura
Angela_Giovagnoli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Maria_Teresa_Granati,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Teresa_Granati,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Maria_Teresa_Granati,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Francesca_Lodolini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Francesca_Lodolini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Enza_Marchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Vanda_Milano,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Carla_Federica_Nespolo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Carla_Federica_Nespolo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Morena_Amabile_Pagliai,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Morena_Amabile_Pagliai,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Adriana_Palomby,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Cristina_Papa,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Augusta_Pecchia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Augusta_Pecchia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Cecilia_Chiovini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Cecilia_Chiovini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Cecilia_Chiovini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Vittoria_Quarenghi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Vittoria_Quarenghi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Vittoria_Quarenghi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Angela_Maria_Rosolen,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Angela_Maria_Rosolen,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Milena_Sarri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Milena_Sarri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Anna_Maria_Ciai,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Anna_Maria_Ciai,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Anna_Maria_Ciai,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Alba_Scaramucci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Alba_Scaramucci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Alba_Scaramucci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Alessandra_Vaccaro_Melucco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Ida_D'este,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Ida_D'este,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Maria_Giulia_Cocco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Maria_Giulia_Cocco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Maria_Giulia_Cocco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
Maria_Giulia_Cocco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Angiola_Maria_Costa_Massucco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Maria_Lisa_Cinciari,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Maria_Lisa_Cinciari,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Maria_Lisa_Cinciari,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Maria_Lisa_Cinciari,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Ilia_Coppi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Maria_Pia_Dal_Canton,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Maria_Pia_Dal_Canton,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Maria_Pia_Dal_Canton,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Maria_Pia_Dal_Canton,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Ada_Del_Vecchio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Ada_Del_Vecchio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Baldina_Di_Vittorio_Berti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Elisabetta_Gallo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Elena_Gatti_Caporaso,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Grazia_Giuntoli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Maria_Miccolis,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Angiola_Minella,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Angiola_Minella,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Giuliana_Nenni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Giuliana_Nenni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Rossana_Rossanda,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Edda_Fagni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Ersilia_Salvato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Ersilia_Salvato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Carmen_Paola_Zanti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Carmen_Paola_Zanti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
Maria_Luisa_Galli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Luisa_Galli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Maria_Adelaide_Aglietta,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Adelaide_Aglietta,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Maria_Adelaide_Aglietta,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Marcella_Balconi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Aurelia_Benco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Piera_Bonetti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Piera_Bonetti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Paola_Buttazzoni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Anna_Maria_Castelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Lucia_Cominato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Lucia_Cominato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Angela_Francese,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Angela_Francese,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Mariapia_Garavaglia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Mariapia_Garavaglia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Valentina_Lanfranchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Valentina_Lanfranchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Maria_Antonietta_Macciocchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
Maria_Antonietta_Macciocchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Rosalba_Molineri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Maria_Santa_Piccoli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Vera_Squarcialupi_Giuffrida,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Ivanne_Trebbi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Ivanne_Trebbi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Anna_Maria_Vietti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Carla_Gravina,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Rosella_Palmini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Rosella_Palmini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Maria_Chiara_Rosso,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Malgari_Amadei,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Rossella_Artioli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Licia_Badesi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Laura_Balbo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Giovanna_Bochicchio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Flora_Calvanese,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Maria_Teresa_Capecchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Adriana_Ceci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Vanda_Dignani,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Giovanna_Filippini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Laura_Fincato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Bianca_Gelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Natalia_Levi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Anna_Mainardi_Fava,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Teresa_Migliasso,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Rosanna_Minozzi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Nanda_Montanari_Fornari,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Cristiana_Muscardini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Anna_Nenna,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Anna_Maria_Nucci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Anna_Maria_Pedrazzi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Adriana_Poli_Bortone,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Adriana_Fabbri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Adriana_Fabbri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Adriana_Fabbri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Adriana_Fabbri,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Neide_Umidi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Silvia_Costa,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Roberta_Breda,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Elena_Montecchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Liliana_Albertini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Maria_Teresa_Di_Lascia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Mary_Chiesa_Tibaldi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Lina_Cecchini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Giulietta_Fibbi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Giulietta_Fibbi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
Giulietta_Fibbi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Elisabetta_Conci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Elisabetta_Conci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Elisabetta_Conci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Elisabetta_Conci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Luciana_Fittaioli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Erisia_Gennai_Tonietti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Erisia_Gennai_Tonietti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Erisia_Gennai_Tonietti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
Erisia_Gennai_Tonietti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
Nella_Marcellino_Colombi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Gina_Martini_Fanoli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Maddalena_Perquis_Moretti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Maria_Pucci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
Tina_Anselmi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
Tina_Anselmi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
Tina_Anselmi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Tina_Anselmi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Tina_Anselmi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Susanna_Agnelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
Susanna_Agnelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Manuela_Ghizzoni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
Silvia_Velo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
Renata_Marchionni_Zanchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
Giovanbattista_Davoli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
Anna_Boselli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Leda_Colombini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
Marisa_Nicchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
Giulia_Bongiorno,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Rosaria_Carfagna,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giulia_Cosenza,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giulia_Cosenza,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Leddi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Elisabetta_Rampi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Elisabetta_Rampi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Cinzia_Maria_Fontana,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Silvana_Mura,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Silvana_Mura,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Angela_Filipponio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Elisabetta_Gardini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Teresa_Bellanova,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Teresa_Bellanova,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Fortuna_Incostante,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giuseppina_Castiello,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giuseppina_Castiello,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Teresa_Maria_Di_Salvo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Paola_Goisis,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Paola_Goisis,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Grazia_Carla_Francescato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Daniela_Dioguardi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Angela_Lombardi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Donatella_Duranti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Samperi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Samperi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Paola_Pelino,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Paola_Pelino,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Anna_Teresa_Formisano,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Anna_Teresa_Formisano,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Donatella_Poretti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Rosalba_Cesini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Fiorella_Ceccacci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Fiorella_Ceccacci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Giorgia_Meloni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giorgia_Meloni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Patrizia_Sentinelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Donatella_Mungo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Letizia_De_Torre,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Letizia_De_Torre,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Lucia_Codurelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Lucia_Codurelli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Sandra_Cioffi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Michaela_Biancofiore,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Michaela_Biancofiore,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Sabina_Siniscalchi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Cayetana_De_Zulueta_Owtram,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Federica_Rossi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Grazia_Lagana',http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Maria_Grazia_Lagana',http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Mariella_Bocciardo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Mariella_Bocciardo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Giustina_Mistrello,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Giustina_Mistrello,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Paola_Binetti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Sabina_Rossa,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Simonetta_Rubinato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Rosa_Maria_Villecco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Daniela_Melchiorre,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Anna_Maria_Cardano,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Paola_Balducci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
Laura_Molteni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Alessia_Maria_Mosca,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Eugenia_Maria_Roccella,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Donatella_Ferranti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Chiara_Braga,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Silvana_Andreina_Comaroli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Fiamma_Nirensztejn,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Erica_Rivolta,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Manuela_Repetti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Anna_Rossomando,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Beatrice_Lorenzin,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Melania_De_Nichilo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Nunzia_De_Girolamo,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Anna_Madia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Ileana_Argentin,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Coscia,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Giuseppina_Picierno,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Luisa_Bossa,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Luciana_Pedoto,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Manuela_Dal_Lago,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Manuela_Lanzarin,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Emanuela_Munerato,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Anna_Margherita_Miotto,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Federica_Mogherini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Daniela_Sbrollini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Maria_Piera_Pastore,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Caterina_Pes,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Anna_Maria_Bernini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Sabrina_De_Camillis,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Sandra_Zampa,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Elisa_Marchioni,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Paola_De_Micheli,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
Annamaria_Procacci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Annamaria_Procacci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
Annamaria_Procacci,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
Maria_Luisa_Sangiorgio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Maria_Luisa_Sangiorgio,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Anna_Sanna,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Anna_Sanna,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Anna_Maria_Serafini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Anna_Maria_Serafini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Anna_Maria_Serafini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
Anna_Maria_Serafini,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
Gianna_Serra,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Gianna_Serra,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Giovanna_Maria_Tealdi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Giovanna_Maria_Tealdi,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Livia_Turco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
Livia_Turco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
Livia_Turco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
Livia_Turco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
Livia_Turco,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
Leonilde_Iotti,http://dati.camera.it/ocd/legislatura.rdf/costituente
Leonilde_Iotti,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
